"cokey","mukey","lkey","key.join","coiid","liid","muiid","dmuiid","comppct","state"
19586123,2924914,14103,"ca630_anthraltic xerorthents_1_30_mined land-anthraltic xerorthents complex, 1 to 15 percent slopes_2x4d4_0",2482920,14103,2685410,789288,30,"CA63"
19586124,2924914,14103,"ca630_mined land_1_70_mined land-anthraltic xerorthents complex, 1 to 15 percent slopes_2x4d4_spoil piles",2482918,14103,2685410,789288,70,"CA63"
19586497,2924955,14103,"ca630_water_0_5_psammentic haploxerolls-mollic fluvaquents-riverwash-complex, 0 to 8 percent slopes_2x4d2_0",2630275,14103,2685408,793528,5,"CA63"
19586498,2924955,14103,"ca630_anthraltic xerorthents_0_13_psammentic haploxerolls-mollic fluvaquents-riverwash-complex, 0 to 8 percent slopes_2x4d2_0",2635139,14103,2685408,793528,13,"CA63"
19586499,2924955,14103,"ca630_mollic fluvaquents_1_20_psammentic haploxerolls-mollic fluvaquents-riverwash-complex, 0 to 8 percent slopes_2x4d2_cobbly",2635142,14103,2685408,793528,20,"CA63"
19586500,2924955,14103,"ca630_riverwash_1_15_psammentic haploxerolls-mollic fluvaquents-riverwash-complex, 0 to 8 percent slopes_2x4d2_0",2635138,14103,2685408,793528,15,"CA63"
19586501,2924955,14103,"ca630_psammentic haploxerolls_1_40_psammentic haploxerolls-mollic fluvaquents-riverwash-complex, 0 to 8 percent slopes_2x4d2_0",2630271,14103,2685408,793528,40,"CA63"
19586502,2924955,14103,"ca630_ultic haploxerolls_0_7_psammentic haploxerolls-mollic fluvaquents-riverwash-complex, 0 to 8 percent slopes_2x4d2_0",2630274,14103,2685408,793528,7,"CA63"
19586223,2924887,14103,"ca630_miltonhills_0_5_jennylind-rock outcrop complex, 10 to 45 percent slopes_2x4d1_0",2528969,14103,2685407,798391,5,"CA63"
19586224,2924887,14103,"ca630_jennylind_1_65_jennylind-rock outcrop complex, 10 to 45 percent slopes_2x4d1_0",2528955,14103,2685407,798391,65,"CA63"
19586225,2924887,14103,"ca630_ospital_0_10_jennylind-rock outcrop complex, 10 to 45 percent slopes_2x4d1_0",2528959,14103,2685407,798391,10,"CA63"
19586226,2924887,14103,"ca630_rock outcrop_1_20_jennylind-rock outcrop complex, 10 to 45 percent slopes_2x4d1_acidic tuff",2528956,14103,2685407,798391,20,"CA63"
19586441,2924831,14103,"ca630_wukusick_1_37_musick-wukusick complex, 15 to 30 percent slopes, low precipitation_2x4cr_0",2516923,14103,2685398,793491,37,"CA63"
