"cokey","mukey","lkey","key.join","coiid","liid","muiid","dmuiid","comppct","state"
19656809,466457,14146,"ca691_guijarral_0_2_excelsior loam, 0 to 2 percent slopes_hnd0_0",1774372,14146,466457,295641,2,"CA69"
19656810,466457,14146,"ca691_milagro_0_1_excelsior loam, 0 to 2 percent slopes_hnd0_fine sandy loam",1774381,14146,466457,295641,1,"CA69"
19656811,466457,14146,"ca691_granoso_0_2_excelsior loam, 0 to 2 percent slopes_hnd0_0",1774373,14146,466457,295641,2,"CA69"
19656812,466457,14146,"ca691_kimberlina_0_2_excelsior loam, 0 to 2 percent slopes_hnd0_0",1774380,14146,466457,295641,2,"CA69"
19656813,466457,14146,"ca691_wasco_0_1_excelsior loam, 0 to 2 percent slopes_hnd0_0",1774382,14146,466457,295641,1,"CA69"
19656814,466457,14146,"ca691_bakersfield_0_4_excelsior loam, 0 to 2 percent slopes_hnd0_0",1774370,14146,466457,295641,4,"CA69"
19656815,466457,14146,"ca691_excelsior_1_85_excelsior loam, 0 to 2 percent slopes_hnd0_0",645490,14146,466457,295641,85,"CA69"
19656816,466457,14146,"ca691_excelsior_0_2_excelsior loam, 0 to 2 percent slopes_hnd0_0",1774371,14146,466457,295641,2,"CA69"
19656817,466457,14146,"ca691_unnamed_0_1_excelsior loam, 0 to 2 percent slopes_hnd0_channel",1786161,14146,466457,295641,1,"CA69"
19656818,466459,14146,"ca691_granoso_0_4_garces loam, 0 to 1 percent slopes_hnd2_0",1774429,14146,466459,295643,4,"CA69"
19656819,466459,14146,"ca691_garces_1_85_garces loam, 0 to 1 percent slopes_hnd2_0",645492,14146,466459,295643,85,"CA69"
19656820,466459,14146,"ca691_playas_0_1_garces loam, 0 to 1 percent slopes_hnd2_0",645493,14146,466459,295643,1,"CA69"
19656821,466459,14146,"ca691_excelsior_0_4_garces loam, 0 to 1 percent slopes_hnd2_0",1774430,14146,466459,295643,4,"CA69"
19656822,466459,14146,"ca691_vineland_0_2_garces loam, 0 to 1 percent slopes_hnd2_0",1774432,14146,466459,295643,2,"CA69"
19656823,466459,14146,"ca691_oldriver_0_4_garces loam, 0 to 1 percent slopes_hnd2_0",1774431,14146,466459,295643,4,"CA69"
19657094,466460,14146,"ca691_cerini_0_5_guijarral sandy loam, 0 to 2 percent slopes_hnd3_0",1774437,14146,466460,295644,5,"CA69"
19657095,466460,14146,"ca691_tupman_0_2_guijarral sandy loam, 0 to 2 percent slopes_hnd3_0",1774441,14146,466460,295644,2,"CA69"
19657096,466460,14146,"ca691_unnamed_0_1_guijarral sandy loam, 0 to 2 percent slopes_hnd3_0",1785237,14146,466460,295644,1,"CA69"
19657097,466460,14146,"ca691_pentland_0_3_guijarral sandy loam, 0 to 2 percent slopes_hnd3_0",1774438,14146,466460,295644,3,"CA69"
19657098,466460,14146,"ca691_excelsior_0_4_guijarral sandy loam, 0 to 2 percent slopes_hnd3_0",1774440,14146,466460,295644,4,"CA69"
19657099,466460,14146,"ca691_guijarral_1_85_guijarral sandy loam, 0 to 2 percent slopes_hnd3_0",645494,14146,466460,295644,85,"CA69"
19657419,466461,14146,"ca691_cerini_0_4_guijarral sandy loam, 2 to 9 percent slopes_hnd4_0",1774443,14146,466461,295645,4,"CA69"
19657420,466461,14146,"ca691_pentland_0_4_guijarral sandy loam, 2 to 9 percent slopes_hnd4_0",1774444,14146,466461,295645,4,"CA69"
19657421,466461,14146,"ca691_excelsior_0_3_guijarral sandy loam, 2 to 9 percent slopes_hnd4_0",1774446,14146,466461,295645,3,"CA69"
19657422,466461,14146,"ca691_guijarral_1_85_guijarral sandy loam, 2 to 9 percent slopes_hnd4_0",645496,14146,466461,295645,85,"CA69"
19657423,466461,14146,"ca691_tupman_0_3_guijarral sandy loam, 2 to 9 percent slopes_hnd4_0",1774447,14146,466461,295645,3,"CA69"
19657424,466461,14146,"ca691_unnamed_0_1_guijarral sandy loam, 2 to 9 percent slopes_hnd4_0",1785238,14146,466461,295645,1,"CA69"
19657724,466465,14146,"ca691_kimberlina_1_80_kimberlina fine sandy loam, 2 to 5 percent slopes_hnd8_0",645502,14146,466465,295649,80,"CA69"
19657725,466465,14146,"ca691_granoso_0_2_kimberlina fine sandy loam, 2 to 5 percent slopes_hnd8_0",1774554,14146,466465,295649,2,"CA69"
19657726,466465,14146,"ca691_water_0_1_kimberlina fine sandy loam, 2 to 5 percent slopes_hnd8_evaporation ponds",1784565,14146,466465,295649,1,"CA69"
19657727,466465,14146,"ca691_unnamed_0_1_kimberlina fine sandy loam, 2 to 5 percent slopes_hnd8_flood plain",1787958,14146,466465,295649,1,"CA69"
19657728,466465,14146,"ca691_excelsior_0_1_kimberlina fine sandy loam, 2 to 5 percent slopes_hnd8_0",645503,14146,466465,295649,1,"CA69"
19657729,466465,14146,"ca691_kimberlina_0_3_kimberlina fine sandy loam, 2 to 5 percent slopes_hnd8_sandy loam",645504,14146,466465,295649,3,"CA69"
19657730,466465,14146,"ca691_torriorthents_0_4_kimberlina fine sandy loam, 2 to 5 percent slopes_hnd8_thin",1777072,14146,466465,295649,4,"CA69"
19657731,466465,14146,"ca691_guijarral_0_4_kimberlina fine sandy loam, 2 to 5 percent slopes_hnd8_0",645505,14146,466465,295649,4,"CA69"
19657732,466465,14146,"ca691_haplocambids_0_4_kimberlina fine sandy loam, 2 to 5 percent slopes_hnd8_thick",1777071,14146,466465,295649,4,"CA69"
19657201,466466,14146,"ca691_kimberlina_1_85_kimberlina fine sandy loam, saline-sodic, 0 to 2 percent slopes_hnd9_saline-sodic",639050,14146,466466,293046,85,"CA69"
19657202,466466,14146,"ca691_unnamed_0_7_kimberlina fine sandy loam, saline-sodic, 0 to 2 percent slopes_hnd9_soils with compact sandy layers",639051,14146,466466,293046,7,"CA69"
19657203,466466,14146,"ca691_unnamed_0_1_kimberlina fine sandy loam, saline-sodic, 0 to 2 percent slopes_hnd9_flood plain",1787956,14146,466466,293046,1,"CA69"
19657204,466466,14146,"ca691_unnamed_0_7_kimberlina fine sandy loam, saline-sodic, 0 to 2 percent slopes_hnd9_soils that are stratified",639052,14146,466466,293046,7,"CA69"
19657733,466467,14146,"ca691_garces_0_3_lokern clay, drained, 0 to 1 percent slopes_hndb_loam",1774565,14146,466467,295651,3,"CA69"
19657734,466467,14146,"ca691_bakersfield_0_2_lokern clay, drained, 0 to 1 percent slopes_hndb_0",1774567,14146,466467,295651,2,"CA69"
19657735,466467,14146,"ca691_oldriver_0_3_lokern clay, drained, 0 to 1 percent slopes_hndb_0",645511,14146,466467,295651,3,"CA69"
19657736,466467,14146,"ca691_copus_0_1_lokern clay, drained, 0 to 1 percent slopes_hndb_0",645510,14146,466467,295651,1,"CA69"
19657737,466467,14146,"ca691_vineland_0_1_lokern clay, drained, 0 to 1 percent slopes_hndb_0",1774570,14146,466467,295651,1,"CA69"
19657738,466467,14146,"ca691_lokern_1_85_lokern clay, drained, 0 to 1 percent slopes_hndb_drained",645508,14146,466467,295651,85,"CA69"
19657739,466467,14146,"ca691_buttonwillow_0_5_lokern clay, drained, 0 to 1 percent slopes_hndb_0",645509,14146,466467,295651,5,"CA69"
19657425,466468,14146,"ca691_lokern_1_85_lokern clay, partially drained, 0 to 1 percent slopes_hndc_partially drained",645512,14146,466468,295652,85,"CA69"
19657426,466468,14146,"ca691_vineland_0_2_lokern clay, partially drained, 0 to 1 percent slopes_hndc_0",1774583,14146,466468,295652,2,"CA69"
19657427,466468,14146,"ca691_oldriver_0_4_lokern clay, partially drained, 0 to 1 percent slopes_hndc_0",1774579,14146,466468,295652,4,"CA69"
19657428,466468,14146,"ca691_garces_0_4_lokern clay, partially drained, 0 to 1 percent slopes_hndc_0",1774566,14146,466468,295652,4,"CA69"
