"cokey","mukey","lkey","key.join","coiid","liid","muiid","dmuiid","comppct","state"
19574338,459336,14090,"ca101_oswald_0_3_conejo-tisdale complex, 0 percent slopes, mlra 17_2y0fn_0",2590144,14090,2711404,817947,3,"CA1"
19574339,459336,14090,"ca101_gridley_0_4_conejo-tisdale complex, 0 percent slopes, mlra 17_2y0fn_0",2590146,14090,2711404,817947,4,"CA1"
19574340,459336,14090,"ca101_conejo_0_4_conejo-tisdale complex, 0 percent slopes, mlra 17_2y0fn_0",2590145,14090,2711404,817947,4,"CA1"
19574341,459336,14090,"ca101_liveoak_0_4_conejo-tisdale complex, 0 percent slopes, mlra 17_2y0fn_0",2590147,14090,2711404,817947,4,"CA1"
19574342,459336,14090,"ca101_conejo_1_45_conejo-tisdale complex, 0 percent slopes, mlra 17_2y0fn_loam, dense substratum",2590142,14090,2711404,817947,45,"CA1"
19574343,459336,14090,"ca101_tisdale_1_40_conejo-tisdale complex, 0 percent slopes, mlra 17_2y0fn_clay loam",2590143,14090,2711404,817947,40,"CA1"
19574361,459311,14090,"ca101_dibble_1_39_altamont-dibble complex, 9 to 30 percent slopes_hdyh_silty clay loam",623602,14090,459311,288897,39,"CA1"
19574362,459311,14090,"ca101_altamont_1_41_altamont-dibble complex, 9 to 30 percent slopes_hdyh_silty clay",623601,14090,459311,288897,41,"CA1"
19574363,459311,14090,"ca101_unnamed_0_10_altamont-dibble complex, 9 to 30 percent slopes_hdyh_> 35% coarse fragments",623604,14090,459311,288897,10,"CA1"
19574364,459311,14090,"ca101_unnamed_0_10_altamont-dibble complex, 9 to 30 percent slopes_hdyh_deep",623603,14090,459311,288897,10,"CA1"
19574365,459312,14090,"ca101_altamont_1_50_altamont-dibble complex, 30 to 50 percent slopes_hdyj_silty clay",623605,14090,459312,288898,50,"CA1"
19574366,459312,14090,"ca101_unnamed_0_10_altamont-dibble complex, 30 to 50 percent slopes_hdyj_shallow",623608,14090,459312,288898,10,"CA1"
19574367,459312,14090,"ca101_unnamed_0_10_altamont-dibble complex, 30 to 50 percent slopes_hdyj_deep",623607,14090,459312,288898,10,"CA1"
19574368,459312,14090,"ca101_dibble_1_30_altamont-dibble complex, 30 to 50 percent slopes_hdyj_silty clay loam",623606,14090,459312,288898,30,"CA1"
19574369,459313,14090,"ca101_byington_1_85_byington silt loam, 0 to 2 percent slopes_hdyk_silt loam",623609,14090,459313,288899,85,"CA1"
