"cokey","mukey","lkey","key.join","coiid","liid","muiid","dmuiid","comppct","state"
19829152,463307,14115,"ca651_ahwahnee_1_36_ahwahnee and auberry coarse sandy loams, 8 to 15 percent slopes_hk3d_0",637825,14115,463307,292633,36,"CA65"
19829153,463307,14115,"ca651_vista_0_10_ahwahnee and auberry coarse sandy loams, 8 to 15 percent slopes_hk3d_0",1191624,14115,463307,292633,10,"CA65"
19829154,463307,14115,"ca651_auberry_1_34_ahwahnee and auberry coarse sandy loams, 8 to 15 percent slopes_hk3d_0",637826,14115,463307,292633,34,"CA65"
19829155,463307,14115,"ca651_coarsegold_0_10_ahwahnee and auberry coarse sandy loams, 8 to 15 percent slopes_hk3d_0",1191626,14115,463307,292633,10,"CA65"
19829156,463307,14115,"ca651_tollhouse_0_10_ahwahnee and auberry coarse sandy loams, 8 to 15 percent slopes_hk3d_0",1191625,14115,463307,292633,10,"CA65"
19829157,463308,14115,"ca651_vista_0_10_ahwahnee and auberry coarse sandy loams, 15 to 30 percent slope_hk3f_0",1191627,14115,463308,292634,10,"CA65"
19829158,463308,14115,"ca651_ahwahnee_1_36_ahwahnee and auberry coarse sandy loams, 15 to 30 percent slope_hk3f_0",1676714,14115,463308,292634,36,"CA65"
19829159,463308,14115,"ca651_coarsegold_0_10_ahwahnee and auberry coarse sandy loams, 15 to 30 percent slope_hk3f_0",1191629,14115,463308,292634,10,"CA65"
19829160,463308,14115,"ca651_tollhouse_0_10_ahwahnee and auberry coarse sandy loams, 15 to 30 percent slope_hk3f_0",1191628,14115,463308,292634,10,"CA65"
19829161,463308,14115,"ca651_auberry_1_34_ahwahnee and auberry coarse sandy loams, 15 to 30 percent slope_hk3f_0",1676718,14115,463308,292634,34,"CA65"
19829162,463309,14115,"ca651_tollhouse_0_10_ahwahnee and auberry rocky coarse sandy loams, 3 to 8 percent slopes_hk3g_0",1191631,14115,463309,292635,10,"CA65"
19829163,463309,14115,"ca651_vista_0_10_ahwahnee and auberry rocky coarse sandy loams, 3 to 8 percent slopes_hk3g_0",1191630,14115,463309,292635,10,"CA65"
19829164,463309,14115,"ca651_ahwahnee_1_36_ahwahnee and auberry rocky coarse sandy loams, 3 to 8 percent slopes_hk3g_0",637829,14115,463309,292635,36,"CA65"
19829165,463309,14115,"ca651_auberry_1_34_ahwahnee and auberry rocky coarse sandy loams, 3 to 8 percent slopes_hk3g_0",637830,14115,463309,292635,34,"CA65"
19829166,463309,14115,"ca651_coarsegold_0_10_ahwahnee and auberry rocky coarse sandy loams, 3 to 8 percent slopes_hk3g_0",1191632,14115,463309,292635,10,"CA65"
19829410,463310,14115,"ca651_auberry_1_34_ahwahnee and auberry rocky coarse sandy loams, 8 to 30 percent slopes_hk3h_0",637832,14115,463310,292636,34,"CA65"
19829411,463310,14115,"ca651_tollhouse_0_10_ahwahnee and auberry rocky coarse sandy loams, 8 to 30 percent slopes_hk3h_0",1191644,14115,463310,292636,10,"CA65"
19829412,463310,14115,"ca651_ahwahnee_1_36_ahwahnee and auberry rocky coarse sandy loams, 8 to 30 percent slopes_hk3h_0",637831,14115,463310,292636,36,"CA65"
19829413,463310,14115,"ca651_coarsegold_0_10_ahwahnee and auberry rocky coarse sandy loams, 8 to 30 percent slopes_hk3h_0",1191645,14115,463310,292636,10,"CA65"
19829414,463310,14115,"ca651_vista_0_10_ahwahnee and auberry rocky coarse sandy loams, 8 to 30 percent slopes_hk3h_0",1191643,14115,463310,292636,10,"CA65"
19829686,463311,14115,"ca651_coarsegold_0_10_ahwahnee and auberry rocky coarse sandy loams, 30 to 45 percent slopes_hk3j_0",1191648,14115,463311,292637,10,"CA65"
19829687,463311,14115,"ca651_tollhouse_0_10_ahwahnee and auberry rocky coarse sandy loams, 30 to 45 percent slopes_hk3j_0",1191647,14115,463311,292637,10,"CA65"
19829688,463311,14115,"ca651_vista_0_10_ahwahnee and auberry rocky coarse sandy loams, 30 to 45 percent slopes_hk3j_0",1191646,14115,463311,292637,10,"CA65"
19829689,463311,14115,"ca651_ahwahnee_1_36_ahwahnee and auberry rocky coarse sandy loams, 30 to 45 percent slopes_hk3j_0",637833,14115,463311,292637,36,"CA65"
19829690,463311,14115,"ca651_auberry_1_34_ahwahnee and auberry rocky coarse sandy loams, 30 to 45 percent slopes_hk3j_0",637834,14115,463311,292637,34,"CA65"
19829415,463312,14115,"ca651_vista_0_10_ahwahnee and auberry very rocky coarse sandy loams, 15 to 30 percent slopes_hk3k_0",1191649,14115,463312,292638,10,"CA65"
19829416,463312,14115,"ca651_coarsegold_0_10_ahwahnee and auberry very rocky coarse sandy loams, 15 to 30 percent slopes_hk3k_0",1191651,14115,463312,292638,10,"CA65"
19829417,463312,14115,"ca651_tollhouse_0_10_ahwahnee and auberry very rocky coarse sandy loams, 15 to 30 percent slopes_hk3k_0",1191650,14115,463312,292638,10,"CA65"
19829418,463312,14115,"ca651_rock outcrop_1_20_ahwahnee and auberry very rocky coarse sandy loams, 15 to 30 percent slopes_hk3k_0",637837,14115,463312,292638,20,"CA65"
19829419,463312,14115,"ca651_auberry_1_24_ahwahnee and auberry very rocky coarse sandy loams, 15 to 30 percent slopes_hk3k_0",637836,14115,463312,292638,24,"CA65"
