"cokey","mukey","lkey","key.join","coiid","liid","muiid","dmuiid","comppct","state"
19639220,463605,14120,"ca660_unnamed_0_2_honcut sandy loam, 2 to 5 percent slopes_hkf0_eroded",638504,14120,463605,292930,2,"CA66"
19639221,463605,14120,"ca660_san emigdio_0_4_honcut sandy loam, 2 to 5 percent slopes_hkf0_0",638500,14120,463605,292930,4,"CA66"
19639222,463605,14120,"ca660_yettem_0_4_honcut sandy loam, 2 to 5 percent slopes_hkf0_0",638502,14120,463605,292930,4,"CA66"
19639223,463605,14120,"ca660_honcut_1_80_honcut sandy loam, 2 to 5 percent slopes_hkf0_0",638498,14120,463605,292930,80,"CA66"
19639224,463605,14120,"ca660_greenfield_0_4_honcut sandy loam, 2 to 5 percent slopes_hkf0_0",638499,14120,463605,292930,4,"CA66"
19639225,463605,14120,"ca660_tujunga_0_4_honcut sandy loam, 2 to 5 percent slopes_hkf0_0",638501,14120,463605,292930,4,"CA66"
19639226,463605,14120,"ca660_unnamed_0_2_honcut sandy loam, 2 to 5 percent slopes_hkf0_calcareous",638503,14120,463605,292930,2,"CA66"
19639378,463606,14120,"ca660_unnamed_0_5_las posas loam, 9 to 15 percent slopes_hkf1_brown subsoil",638509,14120,463606,292931,5,"CA66"
19639379,463606,14120,"ca660_blasingame_0_5_las posas loam, 9 to 15 percent slopes_hkf1_0",638506,14120,463606,292931,5,"CA66"
19639380,463606,14120,"ca660_coarsegold_0_5_las posas loam, 9 to 15 percent slopes_hkf1_0",638507,14120,463606,292931,5,"CA66"
19639381,463606,14120,"ca660_trabuco_0_5_las posas loam, 9 to 15 percent slopes_hkf1_0",638508,14120,463606,292931,5,"CA66"
19639382,463606,14120,"ca660_las posas_1_80_las posas loam, 9 to 15 percent slopes_hkf1_0",638505,14120,463606,292931,80,"CA66"
19638901,463607,14120,"ca660_blasingame_0_5_las posas loam, 15 to 30 percent slopes_hkf2_0",638511,14120,463607,292932,5,"CA66"
19638902,463607,14120,"ca660_trabuco_0_5_las posas loam, 15 to 30 percent slopes_hkf2_0",638513,14120,463607,292932,5,"CA66"
19638903,463607,14120,"ca660_coarsegold_0_5_las posas loam, 15 to 30 percent slopes_hkf2_0",638512,14120,463607,292932,5,"CA66"
19638904,463607,14120,"ca660_las posas_1_80_las posas loam, 15 to 30 percent slopes_hkf2_0",638510,14120,463607,292932,80,"CA66"
19638905,463607,14120,"ca660_unnamed_0_5_las posas loam, 15 to 30 percent slopes_hkf2_steeper slopes",638514,14120,463607,292932,5,"CA66"
19638906,463608,14120,"ca660_blasingame_0_4_las posas loam, 30 to 50 percent slopes_hkf3_0",638516,14120,463608,292933,4,"CA66"
19638907,463608,14120,"ca660_las posas_1_80_las posas loam, 30 to 50 percent slopes_hkf3_0",638515,14120,463608,292933,80,"CA66"
19638908,463608,14120,"ca660_coarsegold_0_4_las posas loam, 30 to 50 percent slopes_hkf3_0",638517,14120,463608,292933,4,"CA66"
19638909,463608,14120,"ca660_unnamed_0_4_las posas loam, 30 to 50 percent slopes_hkf3_0",638519,14120,463608,292933,4,"CA66"
19638910,463608,14120,"ca660_trabuco_0_4_las posas loam, 30 to 50 percent slopes_hkf3_0",638518,14120,463608,292933,4,"CA66"
19638911,463608,14120,"ca660_unnamed_0_4_las posas loam, 30 to 50 percent slopes_hkf3_steeper slopes",638520,14120,463608,292933,4,"CA66"
19638912,463609,14120,"ca660_trabuco_0_6_las posas-rock outcrop complex, 9 to 50 percent slopes_hkf4_0",638525,14120,463609,292934,6,"CA66"
19638913,463609,14120,"ca660_unnamed_0_6_las posas-rock outcrop complex, 9 to 50 percent slopes_hkf4_steeper slopes",638526,14120,463609,292934,6,"CA66"
19638914,463609,14120,"ca660_rock outcrop_1_30_las posas-rock outcrop complex, 9 to 50 percent slopes_hkf4_0",638522,14120,463609,292934,30,"CA66"
19638915,463609,14120,"ca660_blasingame_0_7_las posas-rock outcrop complex, 9 to 50 percent slopes_hkf4_0",638523,14120,463609,292934,7,"CA66"
19638916,463609,14120,"ca660_coarsegold_0_6_las posas-rock outcrop complex, 9 to 50 percent slopes_hkf4_0",638524,14120,463609,292934,6,"CA66"
19638917,463609,14120,"ca660_las posas_1_45_las posas-rock outcrop complex, 9 to 50 percent slopes_hkf4_0",638521,14120,463609,292934,45,"CA66"
19638918,463610,14120,"ca660_unnamed_0_2_lewis clay loam_hkf5_coarser texture",638531,14120,463610,292935,2,"CA66"
19638919,463610,14120,"ca660_san joaquin_0_3_lewis clay loam_hkf5_0",638530,14120,463610,292935,3,"CA66"
19638920,463610,14120,"ca660_unnamed_0_2_lewis clay loam_hkf5_ponded",638528,14120,463610,292935,2,"CA66"
19638921,463610,14120,"ca660_lewis_1_90_lewis clay loam_hkf5_0",638527,14120,463610,292935,90,"CA66"
