"cokey","mukey","lkey","key.join","coiid","liid","muiid","dmuiid","comppct","state"
19562364,461543,14076,"ca011_unnamed_0_2_capay clay loam, 0 to 1 percent slopes, occasionally flooded, mlra 17_2y0f1_0",2590052,14076,2711385,817928,2,"CA0"
19562365,461543,14076,"ca011_willows_0_2_capay clay loam, 0 to 1 percent slopes, occasionally flooded, mlra 17_2y0f1_silty clay, occasionally flooded",2590053,14076,2711385,817928,2,"CA0"
19562366,461543,14076,"ca011_arbuckle_0_1_capay clay loam, 0 to 1 percent slopes, occasionally flooded, mlra 17_2y0f1_sandy loam, occasionally flooded",2590054,14076,2711385,817928,1,"CA0"
19562367,461543,14076,"ca011_capay_0_4_capay clay loam, 0 to 1 percent slopes, occasionally flooded, mlra 17_2y0f1_clay, occasionally flooded",2590055,14076,2711385,817928,4,"CA0"
19562368,461543,14076,"ca011_westfan_0_1_capay clay loam, 0 to 1 percent slopes, occasionally flooded, mlra 17_2y0f1_loam, occasionally flooded",2590056,14076,2711385,817928,1,"CA0"
19562369,461543,14076,"ca011_capay_1_90_capay clay loam, 0 to 1 percent slopes, occasionally flooded, mlra 17_2y0f1_clay loam, occasionally flooded",2590051,14076,2711385,817928,90,"CA0"
19562209,461668,14076,"ca011_gridley_0_3_capay silty clay, 0  percent slopes, frequently flooded, flood control, mlra 17_2y0f3_0",2590082,14076,2711387,817930,3,"CA0"
19562210,461668,14076,"ca011_clear lake_0_5_capay silty clay, 0  percent slopes, frequently flooded, flood control, mlra 17_2y0f3_0",2590080,14076,2711387,817930,5,"CA0"
19562211,461668,14076,"ca011_oswald_0_3_capay silty clay, 0  percent slopes, frequently flooded, flood control, mlra 17_2y0f3_0",2590081,14076,2711387,817930,3,"CA0"
19562212,461668,14076,"ca011_capay_1_85_capay silty clay, 0  percent slopes, frequently flooded, flood control, mlra 17_2y0f3_silty clay, frequently flooded",2590064,14076,2711387,817930,85,"CA0"
19562213,461668,14076,"ca011_liveoak_0_2_capay silty clay, 0  percent slopes, frequently flooded, flood control, mlra 17_2y0f3_0",2590083,14076,2711387,817930,2,"CA0"
19562214,461668,14076,"ca011_willows_0_2_capay silty clay, 0  percent slopes, frequently flooded, flood control, mlra 17_2y0f3_silty clay, frequently flooded",2590065,14076,2711387,817930,2,"CA0"
19562190,461544,14076,"ca011_westfan_0_1_capay clay loam, 0 percent slopes, low precip, mlra 17_2xc8x_loam",2520934,14076,2692037,795334,1,"CA0"
19562191,461544,14076,"ca011_willows_0_1_capay clay loam, 0 percent slopes, low precip, mlra 17_2xc8x_silty clay",2520936,14076,2692037,795334,1,"CA0"
19562192,461544,14076,"ca011_capay_0_5_capay clay loam, 0 percent slopes, low precip, mlra 17_2xc8x_clay",2520935,14076,2692037,795334,5,"CA0"
19562193,461544,14076,"ca011_unnamed_0_2_capay clay loam, 0 percent slopes, low precip, mlra 17_2xc8x_0",2520932,14076,2692037,795334,2,"CA0"
19562194,461544,14076,"ca011_capay_0_1_capay clay loam, 0 percent slopes, low precip, mlra 17_2xc8x_clay loam, occasionally flooded",2520933,14076,2692037,795334,1,"CA0"
19562195,461544,14076,"ca011_capay_1_90_capay clay loam, 0 percent slopes, low precip, mlra 17_2xc8x_clay loam",2520931,14076,2692037,795334,90,"CA0"
19561852,461545,14076,"ca011_capay_1_90_capay clay loam, 0 percent slopes, frequently flooded, mlra 17_2y0f2_clay loam, frequently flooded",2590057,14076,2711386,817929,90,"CA0"
19561853,461545,14076,"ca011_capay_0_4_capay clay loam, 0 percent slopes, frequently flooded, mlra 17_2y0f2_clay, frequently flooded",2590059,14076,2711386,817929,4,"CA0"
19561854,461545,14076,"ca011_unnamed_0_2_capay clay loam, 0 percent slopes, frequently flooded, mlra 17_2y0f2_0",2590058,14076,2711386,817929,2,"CA0"
19561855,461545,14076,"ca011_willows_0_2_capay clay loam, 0 percent slopes, frequently flooded, mlra 17_2y0f2_silty clay, frequently flooded",2590060,14076,2711386,817929,2,"CA0"
19561856,461545,14076,"ca011_capay_0_2_capay clay loam, 0 percent slopes, frequently flooded, mlra 17_2y0f2_clay loam, occasionally flooded",2590061,14076,2711386,817929,2,"CA0"
19562010,461546,14076,"ca011_willows_1_90_willows silty clay, 0 to 1 percent slopes, frequently flooded_hh8l_silty clay, frequently flooded",631204,14076,461546,290829,90,"CA0"
19562011,461546,14076,"ca011_capay_0_5_willows silty clay, 0 to 1 percent slopes, frequently flooded_hh8l_clay loam, frequently flooded",631207,14076,461546,290829,5,"CA0"
19562012,461546,14076,"ca011_scribner_0_1_willows silty clay, 0 to 1 percent slopes, frequently flooded_hh8l_silt loam, frequently flooded",631205,14076,461546,290829,1,"CA0"
19562013,461546,14076,"ca011_unnamed_0_2_willows silty clay, 0 to 1 percent slopes, frequently flooded_hh8l_0",631206,14076,461546,290829,2,"CA0"
19562014,461546,14076,"ca011_willows_0_2_willows silty clay, 0 to 1 percent slopes, frequently flooded_hh8l_silty clay, occasionally flooded",631208,14076,461546,290829,2,"CA0"
19562015,461547,14076,"ca011_willows_1_90_willows silty clay, 0 to 1 percent slopes, occasionally flooded_hh8m_silty clay, occasionally flooded",631209,14076,461547,290830,90,"CA0"
19562016,461547,14076,"ca011_unnamed_0_2_willows silty clay, 0 to 1 percent slopes, occasionally flooded_hh8m_0",631211,14076,461547,290830,2,"CA0"
19562017,461547,14076,"ca011_capay_0_5_willows silty clay, 0 to 1 percent slopes, occasionally flooded_hh8m_clay loam, occasionally flooded",631213,14076,461547,290830,5,"CA0"
19562018,461547,14076,"ca011_scribner_0_1_willows silty clay, 0 to 1 percent slopes, occasionally flooded_hh8m_silt loam, occasionally flooded",631210,14076,461547,290830,1,"CA0"
19562019,461547,14076,"ca011_willows_0_2_willows silty clay, 0 to 1 percent slopes, occasionally flooded_hh8m_silty clay, frequently flooded",631212,14076,461547,290830,2,"CA0"
19561872,461548,14076,"ca011_capay_0_5_willows silty clay, 0 to 1 percent slopes_hh8n_clay loam",631217,14076,461548,290831,5,"CA0"
19561873,461548,14076,"ca011_scribner_0_1_willows silty clay, 0 to 1 percent slopes_hh8n_silt loam",631215,14076,461548,290831,1,"CA0"
19561874,461548,14076,"ca011_willows_0_2_willows silty clay, 0 to 1 percent slopes_hh8n_silty clay, occasionally flooded",631218,14076,461548,290831,2,"CA0"
19561875,461548,14076,"ca011_willows_1_90_willows silty clay, 0 to 1 percent slopes_hh8n_silty clay",631214,14076,461548,290831,90,"CA0"
19561876,461548,14076,"ca011_unnamed_0_2_willows silty clay, 0 to 1 percent slopes_hh8n_0",631216,14076,461548,290831,2,"CA0"
19562371,461549,14076,"ca011_scribner_1_80_scribner silt loam, 0 to 1 percent slopes, occasionally flooded_hh8p_silt loam, occasionally flooded",631219,14076,461549,290832,80,"CA0"
19562372,461549,14076,"ca011_corbiere_0_8_scribner silt loam, 0 to 1 percent slopes, occasionally flooded_hh8p_silt loam, occasionally flooded",631221,14076,461549,290832,8,"CA0"
19562373,461549,14076,"ca011_vina_0_10_scribner silt loam, 0 to 1 percent slopes, occasionally flooded_hh8p_loam, occasionally flooded",631220,14076,461549,290832,10,"CA0"
19562374,461549,14076,"ca011_unnamed_0_2_scribner silt loam, 0 to 1 percent slopes, occasionally flooded_hh8p_0",631222,14076,461549,290832,2,"CA0"
19561877,461550,14076,"ca011_scribner_1_80_scribner silt loam, 0 to 1 percent slopes_hh8q_silt loam",631223,14076,461550,290833,80,"CA0"
19561878,461550,14076,"ca011_corbiere_0_8_scribner silt loam, 0 to 1 percent slopes_hh8q_silt loam",631225,14076,461550,290833,8,"CA0"
19561879,461550,14076,"ca011_unnamed_0_2_scribner silt loam, 0 to 1 percent slopes_hh8q_0",631226,14076,461550,290833,2,"CA0"
19561880,461550,14076,"ca011_vina_0_10_scribner silt loam, 0 to 1 percent slopes_hh8q_loam",631224,14076,461550,290833,10,"CA0"
19562375,461551,14076,"ca011_vina_0_8_scribner silt loam, 0 to 1 percent slopes, frequently flooded_hh8r_loam, frequently flooded",631230,14076,461551,290834,8,"CA0"
19562376,461551,14076,"ca011_scribner_1_80_scribner silt loam, 0 to 1 percent slopes, frequently flooded_hh8r_silt loam, frequently flooded",631227,14076,461551,290834,80,"CA0"
19562377,461551,14076,"ca011_unnamed_0_2_scribner silt loam, 0 to 1 percent slopes, frequently flooded_hh8r_0",631229,14076,461551,290834,2,"CA0"
19562378,461551,14076,"ca011_willows_0_10_scribner silt loam, 0 to 1 percent slopes, frequently flooded_hh8r_silty clay, frequently flooded",631228,14076,461551,290834,10,"CA0"
19562221,461552,14076,"ca011_unnamed_0_1_hustabel sandy loam, 0 to 1 percent slopes_hh8s_0",631232,14076,461552,290835,1,"CA0"
19562222,461552,14076,"ca011_westfan_0_7_hustabel sandy loam, 0 to 1 percent slopes_hh8s_gravelly loam",631234,14076,461552,290835,7,"CA0"
19562223,461552,14076,"ca011_hustabel_1_80_hustabel sandy loam, 0 to 1 percent slopes_hh8s_sandy loam",631231,14076,461552,290835,80,"CA0"
19562224,461552,14076,"ca011_mallard_0_2_hustabel sandy loam, 0 to 1 percent slopes_hh8s_clay loam",631233,14076,461552,290835,2,"CA0"
19562225,461552,14076,"ca011_westfan_0_10_hustabel sandy loam, 0 to 1 percent slopes_hh8s_loam",631235,14076,461552,290835,10,"CA0"
19562226,461553,14076,"ca011_westfan_1_80_westfan loam, 0 to 2 percent slopes_hh8t_loam",631237,14076,461553,290836,80,"CA0"
19562227,461553,14076,"ca011_hustabel_0_5_westfan loam, 0 to 2 percent slopes_hh8t_sandy loam",631236,14076,461553,290836,5,"CA0"
19562228,461553,14076,"ca011_westfan_0_4_westfan loam, 0 to 2 percent slopes_hh8t_gravelly loam",631238,14076,461553,290836,4,"CA0"
19562229,461553,14076,"ca011_unnamed_0_1_westfan loam, 0 to 2 percent slopes_hh8t_0",631240,14076,461553,290836,1,"CA0"
19562230,461553,14076,"ca011_mallard_0_10_westfan loam, 0 to 2 percent slopes_hh8t_clay loam",631239,14076,461553,290836,10,"CA0"
19562231,461554,14076,"ca011_westfan_0_10_westfan loam, sodic, 0 to 2 percent slopes_hh8v_loam",631241,14076,461554,290837,10,"CA0"
19562232,461554,14076,"ca011_mallard_0_2_westfan loam, sodic, 0 to 2 percent slopes_hh8v_clay loam",631242,14076,461554,290837,2,"CA0"
19562233,461554,14076,"ca011_westfan_1_85_westfan loam, sodic, 0 to 2 percent slopes_hh8v_loam, sodic",631243,14076,461554,290837,85,"CA0"
19562234,461554,14076,"ca011_unnamed_0_1_westfan loam, sodic, 0 to 2 percent slopes_hh8v_0",631245,14076,461554,290837,1,"CA0"
19562235,461554,14076,"ca011_willows_0_2_westfan loam, sodic, 0 to 2 percent slopes_hh8v_silty clay",631244,14076,461554,290837,2,"CA0"
19562236,461555,14076,"ca011_westfan_0_10_westfan clay loam, 0 to 1 percent slopes_hh8w_loam",631246,14076,461555,290838,10,"CA0"
19562237,461555,14076,"ca011_westfan_1_80_westfan clay loam, 0 to 1 percent slopes_hh8w_clay loam",631249,14076,461555,290838,80,"CA0"
19562238,461555,14076,"ca011_mallard_0_4_westfan clay loam, 0 to 1 percent slopes_hh8w_clay loam",631247,14076,461555,290838,4,"CA0"
19562239,461555,14076,"ca011_unnamed_0_1_westfan clay loam, 0 to 1 percent slopes_hh8w_0",631248,14076,461555,290838,1,"CA0"
19562240,461555,14076,"ca011_capay_0_5_westfan clay loam, 0 to 1 percent slopes_hh8w_clay loam",631250,14076,461555,290838,5,"CA0"
19561967,461556,14076,"ca011_capay_0_5_clear lake clay, 0 to 1 percent slopes, occasionally flooded, mlra 17_2vbsr_clay loam, occasionally flooded",2335552,14076,2631985,728678,5,"CA0"
19561968,461556,14076,"ca011_clear lake_1_90_clear lake clay, 0 to 1 percent slopes, occasionally flooded, mlra 17_2vbsr_ponded",2335553,14076,2631985,728678,90,"CA0"
19561969,461556,14076,"ca011_corbiere_0_5_clear lake clay, 0 to 1 percent slopes, occasionally flooded, mlra 17_2vbsr_silt loam, occasionally flooded",2335551,14076,2631985,728678,5,"CA0"
19561881,461557,14076,"ca011_clear lake_1_90_clear lake clay, calcareous, 0 to 2 percent slopes, occasionally flooded_hh8y_clay, calcareous, occasionally flooded",631256,14076,461557,290840,90,"CA0"
19561882,461557,14076,"ca011_unnamed_0_2_clear lake clay, calcareous, 0 to 2 percent slopes, occasionally flooded_hh8y_0",631258,14076,461557,290840,2,"CA0"
19561883,461557,14076,"ca011_willows_0_8_clear lake clay, calcareous, 0 to 2 percent slopes, occasionally flooded_hh8y_silty clay, occasionally flooded",631257,14076,461557,290840,8,"CA0"
19562379,461558,14076,"ca011_unnamed_0_2_clear lake clay, calcareous, 0 to 1 percent slopes, frequently flooded_hh8z_0",631261,14076,461558,290841,2,"CA0"
19562380,461558,14076,"ca011_clear lake_1_90_clear lake clay, calcareous, 0 to 1 percent slopes, frequently flooded_hh8z_clay, calcareous, frequently flooded",631263,14076,461558,290841,90,"CA0"
19562381,461558,14076,"ca011_mallard_0_2_clear lake clay, calcareous, 0 to 1 percent slopes, frequently flooded_hh8z_clay loam, frequently flooded",631262,14076,461558,290841,2,"CA0"
19562382,461558,14076,"ca011_willows_0_4_clear lake clay, calcareous, 0 to 1 percent slopes, frequently flooded_hh8z_silty clay, frequently flooded",631260,14076,461558,290841,4,"CA0"
19562383,461558,14076,"ca011_scribner_0_2_clear lake clay, calcareous, 0 to 1 percent slopes, frequently flooded_hh8z_silt loam, frequently flooded",631259,14076,461558,290841,2,"CA0"
19562498,461559,14076,"ca011_clear lake_0_2_clear lake clay, drained, 0 to 1 percent slopes, frequently flooded, mlra 17_2vbtd_clay, occasionally flooded",2408830,14076,2632005,759373,2,"CA0"
19562499,461559,14076,"ca011_willows_0_6_clear lake clay, drained, 0 to 1 percent slopes, frequently flooded, mlra 17_2vbtd_silty clay, frequently flooded",2408828,14076,2632005,759373,6,"CA0"
19562500,461559,14076,"ca011_clear lake_1_90_clear lake clay, drained, 0 to 1 percent slopes, frequently flooded, mlra 17_2vbtd_drained",2408827,14076,2632005,759373,90,"CA0"
19562501,461559,14076,"ca011_unnamed_0_2_clear lake clay, drained, 0 to 1 percent slopes, frequently flooded, mlra 17_2vbtd_0",2408829,14076,2632005,759373,2,"CA0"
19562020,461560,14076,"ca011_unnamed_0_1_moonbend silt loam, 0 to 2 percent slopes, occasionally flooded_hh91_0",631272,14076,461560,290843,1,"CA0"
19562021,461560,14076,"ca011_moonbend_1_80_moonbend silt loam, 0 to 2 percent slopes, occasionally flooded_hh91_silt loam, occasionally flooded",631268,14076,461560,290843,80,"CA0"
19562022,461560,14076,"ca011_corbiere_0_10_moonbend silt loam, 0 to 2 percent slopes, occasionally flooded_hh91_silt loam, occasionally flooded",631270,14076,461560,290843,10,"CA0"
19562023,461560,14076,"ca011_scribner_0_4_moonbend silt loam, 0 to 2 percent slopes, occasionally flooded_hh91_silt loam, occasionally flooded",631271,14076,461560,290843,4,"CA0"
19562024,461560,14076,"ca011_willows_0_5_moonbend silt loam, 0 to 2 percent slopes, occasionally flooded_hh91_silty clay, occasionally flooded",631269,14076,461560,290843,5,"CA0"
19562025,461561,14076,"ca011_willows_0_2_moonbend silt loam, 0 to 2 percent slopes_hh92_silty clay",631274,14076,461561,290844,2,"CA0"
19562026,461561,14076,"ca011_unnamed_0_1_moonbend silt loam, 0 to 2 percent slopes_hh92_0",631276,14076,461561,290844,1,"CA0"
19562027,461561,14076,"ca011_colusa_0_1_moonbend silt loam, 0 to 2 percent slopes_hh92_loam",631278,14076,461561,290844,1,"CA0"
19562028,461561,14076,"ca011_vina_0_10_moonbend silt loam, 0 to 2 percent slopes_hh92_loam",631277,14076,461561,290844,10,"CA0"
19562029,461561,14076,"ca011_moonbend_1_80_moonbend silt loam, 0 to 2 percent slopes_hh92_silt loam",631273,14076,461561,290844,80,"CA0"
19562030,461561,14076,"ca011_scribner_0_6_moonbend silt loam, 0 to 2 percent slopes_hh92_silt loam",631275,14076,461561,290844,6,"CA0"
19562031,461562,14076,"ca011_vina_0_10_moonbend silt loam, 0 to 2 percent slopes, frequently flooded_hh93_loam, frequently flooded",631282,14076,461562,290845,10,"CA0"
19562032,461562,14076,"ca011_moonbend_1_80_moonbend silt loam, 0 to 2 percent slopes, frequently flooded_hh93_silt loam, frequently flooded",631279,14076,461562,290845,80,"CA0"
19562033,461562,14076,"ca011_riverwash_0_5_moonbend silt loam, 0 to 2 percent slopes, frequently flooded_hh93_0",631280,14076,461562,290845,5,"CA0"
19562034,461562,14076,"ca011_tujunga_0_5_moonbend silt loam, 0 to 2 percent slopes, frequently flooded_hh93_loam, frequently flooded",631281,14076,461562,290845,5,"CA0"
19562035,461563,14076,"ca011_mallard_1_85_mallard clay loam, 0 to 1 percent slopes_hh94_clay loam",631283,14076,461563,290846,85,"CA0"
19562036,461563,14076,"ca011_capay_0_7_mallard clay loam, 0 to 1 percent slopes_hh94_clay loam",631286,14076,461563,290846,7,"CA0"
19562037,461563,14076,"ca011_westfan_0_7_mallard clay loam, 0 to 1 percent slopes_hh94_loam",631285,14076,461563,290846,7,"CA0"
19562038,461563,14076,"ca011_unnamed_0_1_mallard clay loam, 0 to 1 percent slopes_hh94_0",631284,14076,461563,290846,1,"CA0"
19562039,461564,14076,"ca011_westfan_0_10_mallard loam, 0 to 1 percent slopes_hh95_loam",631289,14076,461564,290847,10,"CA0"
19562040,461564,14076,"ca011_mallard_1_85_mallard loam, 0 to 1 percent slopes_hh95_loam",631287,14076,461564,290847,85,"CA0"
19562041,461564,14076,"ca011_capay_0_4_mallard loam, 0 to 1 percent slopes_hh95_clay loam",631288,14076,461564,290847,4,"CA0"
19562042,461564,14076,"ca011_unnamed_0_1_mallard loam, 0 to 1 percent slopes_hh95_0",631290,14076,461564,290847,1,"CA0"
19562387,461565,14076,"ca011_unnamed_0_1_mallard clay loam, 0 to 1 percent slopes, occasionally flooded_hh96_0",631292,14076,461565,290848,1,"CA0"
19562384,461565,14076,"ca011_mallard_1_85_mallard clay loam, 0 to 1 percent slopes, occasionally flooded_hh96_clay loam, occasionally flooded",631293,14076,461565,290848,85,"CA0"
19562385,461565,14076,"ca011_capay_0_4_mallard clay loam, 0 to 1 percent slopes, occasionally flooded_hh96_clay loam, occasionally flooded",631294,14076,461565,290848,4,"CA0"
19562386,461565,14076,"ca011_westfan_0_10_mallard clay loam, 0 to 1 percent slopes, occasionally flooded_hh96_loam, occasionally flooded",631291,14076,461565,290848,10,"CA0"
19561884,461566,14076,"ca011_unnamed_0_2_corbiere silt loam, 0 to 1 percent slopes_hh97_0",631298,14076,461566,290849,2,"CA0"
19561885,461566,14076,"ca011_corbiere_1_85_corbiere silt loam, 0 to 1 percent slopes_hh97_silt loam",631295,14076,461566,290849,85,"CA0"
19561886,461566,14076,"ca011_moonbend_0_8_corbiere silt loam, 0 to 1 percent slopes_hh97_silt loam",631296,14076,461566,290849,8,"CA0"
19561887,461566,14076,"ca011_willows_0_5_corbiere silt loam, 0 to 1 percent slopes_hh97_silty clay",631297,14076,461566,290849,5,"CA0"
19562388,461567,14076,"ca011_corbiere_1_85_corbiere silt loam, 0 to 2 percent slopes, frequently flooded_hh98_silt loam, frequently flooded",631299,14076,461567,290850,85,"CA0"
19562389,461567,14076,"ca011_unnamed_0_2_corbiere silt loam, 0 to 2 percent slopes, frequently flooded_hh98_0",631302,14076,461567,290850,2,"CA0"
19562390,461567,14076,"ca011_willows_0_5_corbiere silt loam, 0 to 2 percent slopes, frequently flooded_hh98_silty clay, frequently flooded",631301,14076,461567,290850,5,"CA0"
19562391,461567,14076,"ca011_moonbend_0_8_corbiere silt loam, 0 to 2 percent slopes, frequently flooded_hh98_silt loam, frequently flooded",631300,14076,461567,290850,8,"CA0"
19561888,461568,14076,"ca011_unnamed_0_2_corbiere silt loam, 0 to 2 percent slopes, occasionally flooded_hh99_0",631306,14076,461568,290851,2,"CA0"
19561889,461568,14076,"ca011_corbiere_1_85_corbiere silt loam, 0 to 2 percent slopes, occasionally flooded_hh99_silt loam, occasionally flooded",631303,14076,461568,290851,85,"CA0"
19561890,461568,14076,"ca011_moonbend_0_8_corbiere silt loam, 0 to 2 percent slopes, occasionally flooded_hh99_silt loam, occasionally flooded",631304,14076,461568,290851,8,"CA0"
19561891,461568,14076,"ca011_willows_0_5_corbiere silt loam, 0 to 2 percent slopes, occasionally flooded_hh99_silty clay, occasionally flooded",631305,14076,461568,290851,5,"CA0"
19562241,461569,14076,"ca011_unnamed_0_1_colusa loam, 0 to 2 percent slopes_hh9b_0",631310,14076,461569,290852,1,"CA0"
19562242,461569,14076,"ca011_colusa_1_85_colusa loam, 0 to 2 percent slopes_hh9b_loam",631307,14076,461569,290852,85,"CA0"
19562243,461569,14076,"ca011_moonbend_0_6_colusa loam, 0 to 2 percent slopes_hh9b_silt loam",631309,14076,461569,290852,6,"CA0"
19562244,461569,14076,"ca011_corbiere_0_3_colusa loam, 0 to 2 percent slopes_hh9b_silt loam",631308,14076,461569,290852,3,"CA0"
19562245,461569,14076,"ca011_vina_0_5_colusa loam, 0 to 2 percent slopes_hh9b_loam",631311,14076,461569,290852,5,"CA0"
19561983,461570,14076,"ca011_myers_1_85_myers clay, 0 to 1 percent slopes, mlra 17_2xcb8_clay",2547065,14076,2692079,795376,85,"CA0"
19561984,461570,14076,"ca011_arbuckle_0_2_myers clay, 0 to 1 percent slopes, mlra 17_2xcb8_sandy loam",2547067,14076,2692079,795376,2,"CA0"
19561985,461570,14076,"ca011_capay_0_5_myers clay, 0 to 1 percent slopes, mlra 17_2xcb8_clay loam",2547068,14076,2692079,795376,5,"CA0"
19561986,461570,14076,"ca011_hillgate_0_2_myers clay, 0 to 1 percent slopes, mlra 17_2xcb8_0",2547070,14076,2692079,795376,2,"CA0"
19561987,461570,14076,"ca011_altamont_0_3_myers clay, 0 to 1 percent slopes, mlra 17_2xcb8_0",2547071,14076,2692079,795376,3,"CA0"
19561988,461570,14076,"ca011_unnamed_0_1_myers clay, 0 to 1 percent slopes, mlra 17_2xcb8_0",2547069,14076,2692079,795376,1,"CA0"
19561989,461570,14076,"ca011_westfan_0_2_myers clay, 0 to 1 percent slopes, mlra 17_2xcb8_loam",2547066,14076,2692079,795376,2,"CA0"
19562246,461571,14076,"ca011_capay_0_10_hillgate clay loam, 0 to 2 percent slopes_hh9d_clay loam",631320,14076,461571,290854,10,"CA0"
19562247,461571,14076,"ca011_hillgate_1_85_hillgate clay loam, 0 to 2 percent slopes_hh9d_clay loam",631317,14076,461571,290854,85,"CA0"
19562248,461571,14076,"ca011_riverwash_0_1_hillgate clay loam, 0 to 2 percent slopes_hh9d_0",631319,14076,461571,290854,1,"CA0"
19562249,461571,14076,"ca011_unnamed_0_1_hillgate clay loam, 0 to 2 percent slopes_hh9d_0",631321,14076,461571,290854,1,"CA0"
19562250,461571,14076,"ca011_arand_0_3_hillgate clay loam, 0 to 2 percent slopes_hh9d_very gravelly sandy loam",631318,14076,461571,290854,3,"CA0"
19562183,2766127,14076,"ca011_hillgate_1_90_hillgate loam, 0 to 2 percent slopes, mlra 17_2t7q5_loam",2247732,14076,2599231,693224,90,"CA0"
19562184,2766127,14076,"ca011_altamont_0_2_hillgate loam, 0 to 2 percent slopes, mlra 17_2t7q5_silty clay",2247731,14076,2599231,693224,2,"CA0"
19562185,2766127,14076,"ca011_arand_0_1_hillgate loam, 0 to 2 percent slopes, mlra 17_2t7q5_very gravelly sandy loam",2247734,14076,2599231,693224,1,"CA0"
19562186,2766127,14076,"ca011_capay_0_3_hillgate loam, 0 to 2 percent slopes, mlra 17_2t7q5_clay loam",2247733,14076,2599231,693224,3,"CA0"
19562187,2766127,14076,"ca011_ayar_0_2_hillgate loam, 0 to 2 percent slopes, mlra 17_2t7q5_clay",2247736,14076,2599231,693224,2,"CA0"
19562188,2766127,14076,"ca011_unnamed_0_1_hillgate loam, 0 to 2 percent slopes, mlra 17_2t7q5_0",2247735,14076,2599231,693224,1,"CA0"
19562189,2766127,14076,"ca011_riverwash_0_1_hillgate loam, 0 to 2 percent slopes, mlra 17_2t7q5_0",2247737,14076,2599231,693224,1,"CA0"
19561892,461573,14076,"ca011_arand_0_2_hillgate loam, 1 to 5 percent slopes_hh9g_very gravelly sandy loam",631331,14076,461573,290856,2,"CA0"
19561893,461573,14076,"ca011_westfan_0_2_hillgate loam, 1 to 5 percent slopes_hh9g_loam",631333,14076,461573,290856,2,"CA0"
19561894,461573,14076,"ca011_unnamed_0_1_hillgate loam, 1 to 5 percent slopes_hh9g_0",631332,14076,461573,290856,1,"CA0"
19561895,461573,14076,"ca011_hillgate_1_90_hillgate loam, 1 to 5 percent slopes_hh9g_loam",631329,14076,461573,290856,90,"CA0"
19561896,461573,14076,"ca011_arbuckle_0_5_hillgate loam, 1 to 5 percent slopes_hh9g_sandy loam",631330,14076,461573,290856,5,"CA0"
19562392,461574,14076,"ca011_arbuckle_1_85_arbuckle sandy loam, 1 to 5 percent slopes_hh9h_sandy loam",631334,14076,461574,290857,85,"CA0"
19562393,461574,14076,"ca011_unnamed_0_1_arbuckle sandy loam, 1 to 5 percent slopes_hh9h_0",631337,14076,461574,290857,1,"CA0"
19562394,461574,14076,"ca011_riverwash_0_1_arbuckle sandy loam, 1 to 5 percent slopes_hh9h_0",631338,14076,461574,290857,1,"CA0"
19562395,461574,14076,"ca011_arand_0_4_arbuckle sandy loam, 1 to 5 percent slopes_hh9h_very gravelly sandy loam",631335,14076,461574,290857,4,"CA0"
19562396,461574,14076,"ca011_westfan_0_9_arbuckle sandy loam, 1 to 5 percent slopes_hh9h_loam",631336,14076,461574,290857,9,"CA0"
19561897,461575,14076,"ca011_hillgate_1_40_arbuckle-hillgate complex, 1 to 5 percent slopes_hh9j_loam",631343,14076,461575,290858,40,"CA0"
19561898,461575,14076,"ca011_riverwash_0_1_arbuckle-hillgate complex, 1 to 5 percent slopes_hh9j_0",631344,14076,461575,290858,1,"CA0"
19561899,461575,14076,"ca011_arbuckle_1_50_arbuckle-hillgate complex, 1 to 5 percent slopes_hh9j_sandy loam",631342,14076,461575,290858,50,"CA0"
19561900,461575,14076,"ca011_arand_0_3_arbuckle-hillgate complex, 1 to 5 percent slopes_hh9j_very gravelly sandy loam",631340,14076,461575,290858,3,"CA0"
19561901,461575,14076,"ca011_unnamed_0_1_arbuckle-hillgate complex, 1 to 5 percent slopes_hh9j_0",631341,14076,461575,290858,1,"CA0"
19561902,461575,14076,"ca011_westfan_0_5_arbuckle-hillgate complex, 1 to 5 percent slopes_hh9j_loam",631339,14076,461575,290858,5,"CA0"
19562397,461576,14076,"ca011_unnamed_0_1_arbuckle gravelly loam, 1 to 5 percent slopes_hh9k_0",631349,14076,461576,290859,1,"CA0"
19562398,461576,14076,"ca011_hillgate_0_7_arbuckle gravelly loam, 1 to 5 percent slopes_hh9k_loam",631347,14076,461576,290859,7,"CA0"
19562399,461576,14076,"ca011_riverwash_0_2_arbuckle gravelly loam, 1 to 5 percent slopes_hh9k_0",631350,14076,461576,290859,2,"CA0"
