"cokey","mukey","lkey","key.join","coiid","liid","muiid","dmuiid","comppct","state"
19542773,487994,14244,"ca802_alamedawell_1_85_alamedawell loamy sand, 0 to 2 percent slopes_jcsr_0",695753,14244,487994,317206,85,"CA8"
19542922,487995,14244,"ca802_brantel_1_30_alamedawell-brantel association, 2 to 15 percent slopes_jcss_0",695755,14244,487995,317207,30,"CA8"
19542923,487995,14244,"ca802_alamedawell_1_55_alamedawell-brantel association, 2 to 15 percent slopes_jcss_0",695754,14244,487995,317207,55,"CA8"
19542924,487995,14244,"ca802_unnamed_0_5_alamedawell-brantel association, 2 to 15 percent slopes_jcss_0",695756,14244,487995,317207,5,"CA8"
19542925,487996,14244,"ca802_brantel_1_20_alamedawell gravelly substratum-brantel association, 0 to 4 percent slopes_jcst_0",695758,14244,487996,317208,20,"CA8"
19542926,487996,14244,"ca802_alamedawell_1_65_alamedawell gravelly substratum-brantel association, 0 to 4 percent slopes_jcst_0",695757,14244,487996,317208,65,"CA8"
19542927,487996,14244,"ca802_unnamed_0_3_alamedawell gravelly substratum-brantel association, 0 to 4 percent slopes_jcst_0",695759,14244,487996,317208,3,"CA8"
19542928,487997,14244,"ca802_xerofluvents_1_15_alamedawell-conway-xerofluvents complex, 0 to 4 percent slopes_jcsv_0",695762,14244,487997,317209,15,"CA8"
19542929,487997,14244,"ca802_unnamed_0_2_alamedawell-conway-xerofluvents complex, 0 to 4 percent slopes_jcsv_0",695763,14244,487997,317209,2,"CA8"
19542930,487997,14244,"ca802_conway_1_20_alamedawell-conway-xerofluvents complex, 0 to 4 percent slopes_jcsv_0",695761,14244,487997,317209,20,"CA8"
19542931,487997,14244,"ca802_alamedawell_1_55_alamedawell-conway-xerofluvents complex, 0 to 4 percent slopes_jcsv_0",695760,14244,487997,317209,55,"CA8"
19542932,487998,14244,"ca802_alamedawell_1_60_alamedawell-deepwell association, 2 to 15 percent slopes_jcsw_0",695764,14244,487998,317210,60,"CA8"
19542933,487998,14244,"ca802_deepwell_1_25_alamedawell-deepwell association, 2 to 15 percent slopes_jcsw_0",695765,14244,487998,317210,25,"CA8"
19542934,487998,14244,"ca802_playas_0_3_alamedawell-deepwell association, 2 to 15 percent slopes_jcsw_0",695766,14244,487998,317210,3,"CA8"
19542774,487999,14244,"ca802_deepwell_1_40_alamedawell sandy substratum-deepwell association, 2 to 15 percent slopes_jcsx_0",695768,14244,487999,317211,40,"CA8"
19542775,487999,14244,"ca802_alamedawell_1_45_alamedawell sandy substratum-deepwell association, 2 to 15 percent slopes_jcsx_0",695767,14244,487999,317211,45,"CA8"
19542776,487999,14244,"ca802_unnamed_0_3_alamedawell sandy substratum-deepwell association, 2 to 15 percent slopes_jcsx_0",695769,14244,487999,317211,3,"CA8"
19542625,488000,14244,"ca802_alamedawell_1_45_alamedawell sandy substratum-deepwell association, non-saline, 2 to 15 percent slopes_jcsy_0",695770,14244,488000,317212,45,"CA8"
19542626,488000,14244,"ca802_deepwell_1_40_alamedawell sandy substratum-deepwell association, non-saline, 2 to 15 percent slopes_jcsy_0",695771,14244,488000,317212,40,"CA8"
19542627,488000,14244,"ca802_unnamed_0_3_alamedawell sandy substratum-deepwell association, non-saline, 2 to 15 percent slopes_jcsy_0",695772,14244,488000,317212,3,"CA8"
19542777,488001,14244,"ca802_orecart_1_40_alamedawell-orecart complex, 0 to 4 percent slopes_jcsz_0",695774,14244,488001,317213,40,"CA8"
19542778,488001,14244,"ca802_alamedawell_1_45_alamedawell-orecart complex, 0 to 4 percent slopes_jcsz_0",695773,14244,488001,317213,45,"CA8"
19542779,488001,14244,"ca802_unnamed_0_5_alamedawell-orecart complex, 0 to 4 percent slopes_jcsz_0",695775,14244,488001,317213,5,"CA8"
19542628,488002,14244,"ca802_orecart_1_40_alamedawell-orecart complex, 4 to 15 percent slopes_jct0_0",695777,14244,488002,317214,40,"CA8"
19542629,488002,14244,"ca802_unnamed_0_6_alamedawell-orecart complex, 4 to 15 percent slopes_jct0_0",695778,14244,488002,317214,6,"CA8"
19542630,488002,14244,"ca802_alamedawell_1_45_alamedawell-orecart complex, 4 to 15 percent slopes_jct0_0",695776,14244,488002,317214,45,"CA8"
19542780,488003,14244,"ca802_aquents_1_50_aquents-aquic torripsamments association, 0 to 2 percent slopes_jct1_0",695779,14244,488003,317215,50,"CA8"
19542781,488003,14244,"ca802_aquic torripsamments_1_35_aquents-aquic torripsamments association, 0 to 2 percent slopes_jct1_0",695780,14244,488003,317215,35,"CA8"
19542782,488003,14244,"ca802_unnamed_0_5_aquents-aquic torripsamments association, 0 to 2 percent slopes_jct1_0",695781,14244,488003,317215,5,"CA8"
19543071,488004,14244,"ca802_playas_0_2_aquic torriorthents-aquents complex, 0 to 2 percent slopes_jct2_0",695784,14244,488004,317216,2,"CA8"
19543072,488004,14244,"ca802_aquic torriorthents_1_65_aquic torriorthents-aquents complex, 0 to 2 percent slopes_jct2_0",695782,14244,488004,317216,65,"CA8"
19543073,488004,14244,"ca802_aquents_1_20_aquic torriorthents-aquents complex, 0 to 2 percent slopes_jct2_0",695783,14244,488004,317216,20,"CA8"
19543074,488004,14244,"ca802_unnamed_0_2_aquic torriorthents-aquents complex, 0 to 2 percent slopes_jct2_organic surface",695785,14244,488004,317216,2,"CA8"
19543075,488005,14244,"ca802_aquic torriorthents_1_35_aquic torriorthents-aquents-cashbaugh association, 0 to 15 percent slopes_jct3_0",695786,14244,488005,317217,35,"CA8"
19543076,488005,14244,"ca802_aquents_1_30_aquic torriorthents-aquents-cashbaugh association, 0 to 15 percent slopes_jct3_0",695787,14244,488005,317217,30,"CA8"
19543077,488005,14244,"ca802_cashbaugh_1_20_aquic torriorthents-aquents-cashbaugh association, 0 to 15 percent slopes_jct3_0",695788,14244,488005,317217,20,"CA8"
19543078,488005,14244,"ca802_unnamed_0_2_aquic torriorthents-aquents-cashbaugh association, 0 to 15 percent slopes_jct3_0",695789,14244,488005,317217,2,"CA8"
19543079,488006,14244,"ca802_aquic torriorthents_1_45_aquic torriorthents-aquents-deepwell complex, 0 to 15 percent slopes_jct4_0",695790,14244,488006,317218,45,"CA8"
19543080,488006,14244,"ca802_unnamed_0_2_aquic torriorthents-aquents-deepwell complex, 0 to 15 percent slopes_jct4_0",695793,14244,488006,317218,2,"CA8"
19543081,488006,14244,"ca802_aquents_1_20_aquic torriorthents-aquents-deepwell complex, 0 to 15 percent slopes_jct4_0",695791,14244,488006,317218,20,"CA8"
19543083,488006,14244,"ca802_deepwell_1_20_aquic torriorthents-aquents-deepwell complex, 0 to 15 percent slopes_jct4_0",695792,14244,488006,317218,20,"CA8"
19543084,488007,14244,"ca802_aquic torriorthents_1_45_aquic torriorthents-aquic torripsamments complex, 0 to 2 percent slopes_jct5_0",695795,14244,488007,317219,45,"CA8"
