"cokey","mukey","lkey","key.join","coiid","liid","muiid","dmuiid","comppct","state"
19675091,711953,14092,"ca602_bogus_0_2_bogus very gravelly loam, 35 to 65 percent north slopes_rwv7_>65",1086671,14092,711953,430103,2,"CA60"
19675092,711953,14092,"ca602_bogus_0_3_bogus very gravelly loam, 35 to 65 percent north slopes_rwv7_<35%",1086670,14092,711953,430103,3,"CA60"
19675093,711953,14092,"ca602_mcmullin_0_3_bogus very gravelly loam, 35 to 65 percent north slopes_rwv7_0",1086665,14092,711953,430103,3,"CA60"
19675094,711953,14092,"ca602_bogus_0_3_bogus very gravelly loam, 35 to 65 percent north slopes_rwv7_<60 c",1086668,14092,711953,430103,3,"CA60"
19675095,711953,14092,"ca602_bogus_0_3_bogus very gravelly loam, 35 to 65 percent north slopes_rwv7_skeletal",1086669,14092,711953,430103,3,"CA60"
19675096,711953,14092,"ca602_heppsie_0_3_bogus very gravelly loam, 35 to 65 percent north slopes_rwv7_0",1086667,14092,711953,430103,3,"CA60"
19675097,711953,14092,"ca602_rock outcrop_0_3_bogus very gravelly loam, 35 to 65 percent north slopes_rwv7_0",1086666,14092,711953,430103,3,"CA60"
19675098,711953,14092,"ca602_bogus_1_80_bogus very gravelly loam, 35 to 65 percent north slopes_rwv7_0",1086664,14092,711953,430103,80,"CA60"
19675322,712045,14092,"ca602_rock outcrop_0_2_bogus-skookum complex, 1 to 12 percent slopes_rwy6_0",1086756,14092,712045,430110,2,"CA60"
19675323,712045,14092,"ca602_unnamed_0_1_bogus-skookum complex, 1 to 12 percent slopes_rwy6_wet spots & marsh",1086763,14092,712045,430110,1,"CA60"
19675324,712045,14092,"ca602_skookum_0_2_bogus-skookum complex, 1 to 12 percent slopes_rwy6_>12%",1086762,14092,712045,430110,2,"CA60"
19675325,712045,14092,"ca602_carney_0_2_bogus-skookum complex, 1 to 12 percent slopes_rwy6_0",1086757,14092,712045,430110,2,"CA60"
19675326,712045,14092,"ca602_unnamed_0_2_bogus-skookum complex, 1 to 12 percent slopes_rwy6_poorly drained soils",1086758,14092,712045,430110,2,"CA60"
19675327,712045,14092,"ca602_bogus_0_2_bogus-skookum complex, 1 to 12 percent slopes_rwy6_<60 c",1086759,14092,712045,430110,2,"CA60"
19675328,712045,14092,"ca602_bogus_0_2_bogus-skookum complex, 1 to 12 percent slopes_rwy6_>12%",1086761,14092,712045,430110,2,"CA60"
19675329,712045,14092,"ca602_skookum_0_2_bogus-skookum complex, 1 to 12 percent slopes_rwy6_>40 c",1086760,14092,712045,430110,2,"CA60"
19675330,712045,14092,"ca602_heppsie_0_3_bogus-skookum complex, 1 to 12 percent slopes_rwy6_0",1086754,14092,712045,430110,3,"CA60"
19675331,712045,14092,"ca602_skookum_1_30_bogus-skookum complex, 1 to 12 percent slopes_rwy6_0",1086753,14092,712045,430110,30,"CA60"
19675332,712045,14092,"ca602_lorella_0_2_bogus-skookum complex, 1 to 12 percent slopes_rwy6_0",1086755,14092,712045,430110,2,"CA60"
19675333,712045,14092,"ca602_bogus_1_50_bogus-skookum complex, 1 to 12 percent slopes_rwy6_0",1086752,14092,712045,430110,50,"CA60"
19675334,712046,14092,"ca602_carney_0_2_brader-debenger loams, 1 to 15 percent slopes complex_rwy7_0",1086767,14092,712046,430111,2,"CA60"
19675335,712046,14092,"ca602_coker_0_2_brader-debenger loams, 1 to 15 percent slopes complex_rwy7_0",1086768,14092,712046,430111,2,"CA60"
19675336,712046,14092,"ca602_debenger_0_1_brader-debenger loams, 1 to 15 percent slopes complex_rwy7_>15%",1086775,14092,712046,430111,1,"CA60"
19675337,712046,14092,"ca602_debenger_1_20_brader-debenger loams, 1 to 15 percent slopes complex_rwy7_0",1086765,14092,712046,430111,20,"CA60"
19675338,712046,14092,"ca602_darow_0_2_brader-debenger loams, 1 to 15 percent slopes complex_rwy7_0",1086769,14092,712046,430111,2,"CA60"
19675339,712046,14092,"ca602_rock outcrop_0_2_brader-debenger loams, 1 to 15 percent slopes complex_rwy7_0",1086766,14092,712046,430111,2,"CA60"
19675340,712046,14092,"ca602_brader_1_60_brader-debenger loams, 1 to 15 percent slopes complex_rwy7_0",1086764,14092,712046,430111,60,"CA60"
19675341,712046,14092,"ca602_braderc_0_2_brader-debenger loams, 1 to 15 percent slopes complex_rwy7_<12 c",1086773,14092,712046,430111,2,"CA60"
19675342,712046,14092,"ca602_langellain_0_2_brader-debenger loams, 1 to 15 percent slopes complex_rwy7_0",1086771,14092,712046,430111,2,"CA60"
19675343,712046,14092,"ca602_brader_0_2_brader-debenger loams, 1 to 15 percent slopes complex_rwy7_>15%",1086774,14092,712046,430111,2,"CA60"
19675344,712046,14092,"ca602_padigan_0_2_brader-debenger loams, 1 to 15 percent slopes complex_rwy7_0",1086770,14092,712046,430111,2,"CA60"
19675345,712046,14092,"ca602_ruch_0_2_brader-debenger loams, 1 to 15 percent slopes complex_rwy7_0",1086772,14092,712046,430111,2,"CA60"
19675346,712046,14092,"ca602_unnamed_0_1_brader-debenger loams, 1 to 15 percent slopes complex_rwy7_wet spots & marsh",1086776,14092,712046,430111,1,"CA60"
19675347,712047,14092,"ca602_brader_1_55_brader-debenger loams, 15 to 40 percent slopes complex_rwy8_0",1086777,14092,712047,430112,55,"CA60"
19675348,712047,14092,"ca602_debenger_1_20_brader-debenger loams, 15 to 40 percent slopes complex_rwy8_0",1086778,14092,712047,430112,20,"CA60"
19675349,712047,14092,"ca602_debenger_0_1_brader-debenger loams, 15 to 40 percent slopes complex_rwy8_<15%",1086791,14092,712047,430112,1,"CA60"
19675350,712047,14092,"ca602_debenger_0_1_brader-debenger loams, 15 to 40 percent slopes complex_rwy8_>40%",1086792,14092,712047,430112,1,"CA60"
19675351,712047,14092,"ca602_ruch_0_2_brader-debenger loams, 15 to 40 percent slopes complex_rwy8_0",1086785,14092,712047,430112,2,"CA60"
19675352,712047,14092,"ca602_heppsie_0_2_brader-debenger loams, 15 to 40 percent slopes complex_rwy8_>40%",1086783,14092,712047,430112,2,"CA60"
19675353,712047,14092,"ca602_brader_0_2_brader-debenger loams, 15 to 40 percent slopes complex_rwy8_skeletal",1086787,14092,712047,430112,2,"CA60"
19675354,712047,14092,"ca602_brader_0_2_brader-debenger loams, 15 to 40 percent slopes complex_rwy8_<15%",1086789,14092,712047,430112,2,"CA60"
19675355,712047,14092,"ca602_carney_0_2_brader-debenger loams, 15 to 40 percent slopes complex_rwy8_0",1086780,14092,712047,430112,2,"CA60"
19675356,712047,14092,"ca602_padigan_0_2_brader-debenger loams, 15 to 40 percent slopes complex_rwy8_0",1086782,14092,712047,430112,2,"CA60"
19675357,712047,14092,"ca602_brader_0_2_brader-debenger loams, 15 to 40 percent slopes complex_rwy8_<12 c",1086788,14092,712047,430112,2,"CA60"
19675358,712047,14092,"ca602_debenger_0_2_brader-debenger loams, 15 to 40 percent slopes complex_rwy8_skeletal",1086786,14092,712047,430112,2,"CA60"
